city_id,health_care_index,crime_index,restaurant_price_index,climate_index,pollution_index,quality_of_life_index,cpi_index,property_price_to_income_ratio,purchasing_power_incl_rent_index,traffic_index,median,mean,std_dev,sum_w
12225,55.556000000000004,40.279,76.208,97.57799999999999,13.793,78.45,35.496,6.513999999999999,50.492,120.772,63800.0,79017.0,58101.0,3661.269191
12231,76.389,11.064,63.071000000000005,87.071,24.052,78.45,35.496,5.475,50.492,158.67700000000002,54581.0,64770.0,57787.0,443.3117845
12291,90.27799999999999,24.002,78.403,67.708,30.575,183.85,74.49,7.011,108.785,217.743,24459.0,26936.0,35385.0,275.4869913
12369,45.833,27.353,75.339,71.875,10.345,78.45,35.496,5.474,50.492,196.829,146275.0,146495.0,77960.0,187.7515752
12382,69.074,43.175,58.464,68.251,35.056999999999995,78.45,35.496,3.468,50.492,39.169000000000004,8760.0,15444.0,18646.0,600.1701122999999
12418,80.556,31.005,71.65,87.11,25.862,186.752,74.638,7.662000000000001,102.156,156.726,62396.0,73944.0,62568.0,490.69467810000003
12419,73.611,11.765,79.521,92.193,27.586,78.45,95.02600000000001,6.997000000000001,82.15,133.253,48509.0,49115.0,20456.0,388.01620610000003
12428,86.111,8.824,91.26,95.44,36.437,78.45,35.496,5.667999999999999,50.492,196.982,108998.0,116609.0,74844.0,329.9800072
12441,50.0,44.853,60.18600000000001,79.426,27.586,78.45,35.496,4.093,50.492,260.774,32294.0,43895.0,41017.0,650.0318202999999
12442,62.5,64.916,59.446999999999996,65.836,9.195,78.45,35.496,1.6440000000000001,50.492,46.691,60289.0,78132.0,65635.0,29.16516505
12455,77.778,34.926,60.067,96.516,3.448,78.45,35.496,9.363999999999999,50.492,101.462,123591.0,134970.0,84874.0,155.5196608
12456,59.25899999999999,20.728,96.285,92.46700000000001,10.92,78.45,35.496,9.01,50.492,69.51899999999999,45962.0,43320.0,36548.0,298.1879793
12469,5.556,54.412,56.74100000000001,49.363,37.069,133.049,78.744,3.667,100.83,99.465,36209.0,48768.0,45607.0,340.19057189999995
12505,77.778,28.235,74.497,71.661,10.345,78.45,35.496,7.334,50.492,73.143,49990.0,63818.0,42332.0,280.691142
12508,48.611000000000004,41.203,51.816,72.551,21.034000000000002,78.45,35.496,3.5239999999999996,50.492,107.509,39365.0,57114.0,51469.0,653.9795108
12514,38.889,36.029,60.151,88.94200000000001,36.207,78.45,35.496,3.33,50.492,88.338,80500.0,96149.0,64767.0,1135.4874
12521,58.333,25.98,84.133,91.79799999999999,36.351,78.45,35.496,3.162,50.492,360.88699999999994,44424.0,51011.0,35481.0,317.1909276
12522,66.667,7.353,65.119,72.509,27.586,78.45,35.496,2.9330000000000003,50.492,64.524,25833.0,47023.0,53195.0,716.0745981000001
12528,89.815,18.239,56.775,81.876,0.575,229.28099999999998,64.748,1.685,140.563,229.5,300000.0,146002.0,56066.0,82.42297436
12550,81.944,12.720999999999998,60.788000000000004,88.92399999999999,12.931,221.72400000000002,75.029,2.295,110.209,105.069,42017.0,46707.0,29570.0,683.2740878999999
12551,41.667,17.647000000000002,83.581,67.542,11.034,78.45,35.496,3.028,50.492,88.824,78817.0,92293.0,74866.0,242.88024790000003
12560,76.389,36.176,78.524,74.11,17.241,207.937,76.967,1.893,119.001,75.509,77070.0,87344.0,61173.0,3260.409573
12599,71.296,39.876,56.82,81.70100000000001,39.08,78.45,35.496,4.224,50.492,74.014,300000.0,89462.0,57943.0,176.5253125
12633,75.926,5.882000000000001,61.683,71.652,3.448,229.83599999999998,57.145,2.355,134.726,140.63,147348.0,148227.0,82204.0,171.61284019999997
12679,77.778,40.882,46.751000000000005,84.565,26.724,78.45,35.496,0.946,50.492,88.396,39903.0,53488.0,46944.0,18273.06359
12910,68.33800000000001,52.328,46.423,82.779,46.092,78.45,50.665,0.645,146.861,77.577,38408.0,53960.0,51996.0,9133.893057
12911,65.972,37.369,56.993,87.053,40.0,188.918,64.267,3.3480000000000003,133.157,138.542,141709.0,148987.0,79025.0,315.1045104
12919,47.13,59.606,66.875,43.486000000000004,26.552,78.45,35.496,3.595,50.492,118.14200000000001,300000.0,19788.0,8349.0,10.0
12929,77.778,15.686,74.69,96.329,25.517,78.45,35.496,8.315,50.492,128.065,300000.0,64113.0,63098.0,305.1956025
13181,54.167,20.238,53.56399999999999,79.377,11.207,78.45,35.496,1.9280000000000002,50.492,101.01,38677.0,46456.0,37441.0,628.411242
13811,76.667,38.93,75.008,93.22,28.017,78.45,35.496,4.355,50.492,89.805,39905.0,67508.0,59076.0,185.8945947
13813,77.778,15.625,77.77,93.031,14.943,78.45,35.496,6.355,50.492,77.376,148636.0,144189.0,81549.0,623.9127416
13860,91.667,27.206,58.446000000000005,59.272,27.586,192.37,80.403,2.813,96.98299999999999,105.14399999999999,45874.0,77857.0,75630.0,236.11469309999998
13879,36.111,54.118,74.28,87.124,61.938,138.054,75.35600000000001,7.502999999999999,89.477,89.53299999999999,44939.0,56072.0,47650.0,188.2250177
13938,61.111000000000004,19.118,66.82,87.874,32.759,78.45,35.496,1.2919999999999998,50.492,82.17299999999999,136747.0,141605.0,77611.0,349.72737850000004
14024,68.33800000000001,55.0,58.256,73.36,46.552,78.45,68.521,2.766,81.587,133.253,50186.0,60931.0,50595.0,801.7283605
14100,41.667,28.676,89.84100000000001,97.57799999999999,10.345,78.45,35.496,6.502999999999999,50.492,164.762,300000.0,109016.0,58288.0,99.02806248
